MSA_Name,Year,Available_SF_Total,Counterfactual_Space_SF,Adv_Weight_LQ,Adv_Weighted_Available_SF_Total,Adv_Weighted_Counterfactual_SF
"Los Angeles-Long Beach-Anaheim, CA",2006,36705816.0,31066177.17758636,0.48910069632460496,17952840.164762825,15194488.88970104
"Los Angeles-Long Beach-Anaheim, CA",2007,41179921.0,47474215.90372702,0.48910069632460496,20141128.035692222,23219672.05597752
"Los Angeles-Long Beach-Anaheim, CA",2008,60629207.0,57403076.05080037,0.48910069632460496,29653787.361308612,28075884.467620715
"Los Angeles-Long Beach-Anaheim, CA",2009,87646361.0,69916285.34957725,0.48910069632460496,42867896.1954177,34196103.84890801
"Los Angeles-Long Beach-Anaheim, CA",2010,84020499.0,69656489.61231852,0.48910069632460496,41094484.566440776,34069037.572912596
"Los Angeles-Long Beach-Anaheim, CA",2011,80462577.0,77131422.09349088,0.48910069632460496,39354302.43877214,37725032.25443341
"Los Angeles-Long Beach-Anaheim, CA",2012,73131216.0,72454589.14804643,0.48910069632460496,35768528.66866509,35437590.004222676
"Los Angeles-Long Beach-Anaheim, CA",2013,63517295.0,59550929.90056146,0.48910069632460496,31066353.213155348,29126401.281142347
"Los Angeles-Long Beach-Anaheim, CA",2014,51516399.0,51817488.77701722,0.48910069632460496,25196706.623036183,25343969.842631526
"Los Angeles-Long Beach-Anaheim, CA",2015,40824996.0,45968544.6942017,0.48910069632460496,19967533.971049212,22483247.218962777
"Los Angeles-Long Beach-Anaheim, CA",2016,40641989.0,41472919.64140969,0.48910069632460496,19878025.119916935,20284433.875227865
"Los Angeles-Long Beach-Anaheim, CA",2017,40346997.0,41627704.72267148,0.48910069632460496,19733744.327306747,20360139.366253667
"Los Angeles-Long Beach-Anaheim, CA",2018,36647125.0,39663698.761502065,0.48910069632460496,17924134.35579484,19399542.68306003
"Los Angeles-Long Beach-Anaheim, CA",2019,41736107.0,40696556.45105464,0.48910069632460496,20413158.99557822,19904714.09822442
"Los Angeles-Long Beach-Anaheim, CA",2020,43668736.0,47817162.32879961,0.48910069632460496,21358409.185215343,23387407.39128256
"Los Angeles-Long Beach-Anaheim, CA",2021,23889025.0,24253824.679417834,0.48910069632460496,11684138.762015896,11862562.539238151
"Los Angeles-Long Beach-Anaheim, CA",2022,37837778.0,47641977.60524365,0.48910069632460496,18506483.567175817,23301724.421005905
"Los Angeles-Long Beach-Anaheim, CA",2023,58317894.0,50491483.312080316,0.48910069632460496,28523322.563584503,24695419.646400653
"Louisville/Jefferson County, KY-IN",2007,18413413.0,14327846.61167793,0.5217397143238282,9607008.838346664,7475406.598052472
"Louisville/Jefferson County, KY-IN",2008,19407815.0,16119012.007943364,0.5217397143238282,10125827.853749707,8409928.720206726
"Louisville/Jefferson County, KY-IN",2009,20096313.0,22844135.9502777,0.5217397143238282,10485044.603582233,11918692.96467258
"Louisville/Jefferson County, KY-IN",2010,20160804.0,20125146.677694067,0.5217397143238282,10518692.119498692,10500088.278345242
"Louisville/Jefferson County, KY-IN",2011,17477009.0,19311131.775194738,0.5217397143238282,9118449.682894973,10075384.375659904
"Louisville/Jefferson County, KY-IN",2012,15305534.0,16788704.277293973,0.5217397143238282,7985504.936733639,8759333.773502588
"Louisville/Jefferson County, KY-IN",2013,14372233.0,16427216.377246253,0.5217397143238282,7498564.739615495,8570731.179800171
"Louisville/Jefferson County, KY-IN",2014,14520021.0,15825663.02104326,0.5217397143238282,7575671.608515985,8256876.903584282
"Louisville/Jefferson County, KY-IN",2015,16045247.0,16349904.760677468,0.5217397143238282,8371442.586035261,8530394.63905766
"Louisville/Jefferson County, KY-IN",2016,15046294.0,15058571.335037766,0.5217397143238282,7850249.13319233,7856654.706467591
"Louisville/Jefferson County, KY-IN",2017,16771567.0,15121860.735055096,0.5217397143238282,8750392.575342944,7889675.29995236
"Louisville/Jefferson County, KY-IN",2018,15137928.0,14063198.995890116,0.5217397143238282,7898058.230174679,7337329.426594856
"Louisville/Jefferson County, KY-IN",2019,12448674.0,13892428.757920716,0.5217397143238282,6494967.616470467,7248231.811421689
"Louisville/Jefferson County, KY-IN",2020,12420615.0,13998809.953048209,0.5217397143238282,6480328.121826255,7303735.105776935
"Louisville/Jefferson County, KY-IN",2021,10716698.0,14919130.638120607,0.5217397143238282,5591326.953014741,7783902.9570929175
"Louisville/Jefferson County, KY-IN",2022,12633153.0,13051495.991064724,0.5217397143238282,6591217.637229213,6809483.789876698
"Louisville/Jefferson County, KY-IN",2023,12742490.0,13400707.567303903,0.5217397143238282,6648263.092374237,6991681.337902301
"Madison, WI",2006,3770692.0,3996669.465429862,0.5220803037549507,1968604.0247263627,2086582.4085197588
"Madison, WI",2007,4014241.0,3628752.3416070123,0.5220803037549507,2095756.1606255772,1894500.1247576778
"Madison, WI",2008,4039669.0,4908834.500670933,0.5220803037549507,2109031.618589458,2562805.8071930627
"Madison, WI",2009,6210089.0,5952649.252371881,0.5220803037549507,3242165.151465278,3107760.929824992
"Madison, WI",2010,6200750.0,5756806.432501102,0.5220803037549507,3237289.443508511,3005515.2509386297
"Madison, WI",2011,6571260.0,5843265.054283175,0.5220803037549507,3430725.416852758,3050653.5944608487
"Madison, WI",2012,6860359.0,5999869.973756943,0.5220803037549507,3581658.31058801,3132413.938389233
"Madison, WI",2013,5111320.0,5709668.772611896,0.5220803037549507,2668519.498188755,2980905.607145375
"Madison, WI",2014,5148295.0,4765483.861256237,0.5220803037549507,2687823.417420094,2487965.2618239718
"Madison, WI",2015,4792454.0,4903737.713257181,0.5220803037549507,2502045.8400516286,2560144.8748719166
"Madison, WI",2016,3353359.0,4028874.7901036763,0.5220803037549507,1750722.6853193978,2103396.1742079905
"Madison, WI",2017,2794769.0,3238790.1931727543,0.5220803037549507,1459093.8484449198,1690908.5678501872
"Madison, WI",2018,2845754.0,2804864.609290179,0.5220803037549507,1485712.112731866,1464364.5672097278
"Madison, WI",2019,4012453.0,3179071.206568806,0.5220803037549507,2094822.6810424633,1659730.46118406
"Madison, WI",2020,4178790.0,3761531.928330739,0.5220803037549507,2181663.9525281508,1963821.7317268578
"Madison, WI",2021,3341153.0,4006537.0687533715,0.5220803037549507,1744350.1731317649,2091734.0898602302
"Madison, WI",2022,2661846.0,2717439.4218609445,0.5220803037549507,1389697.3682289007,1418721.5988008396
"Madison, WI",2023,3026976.0,2521460.64815378,0.5220803037549507,1580324.5495389458,1316404.9410942805
"McAllen-Edinburg-Mission, TX",2007,3809468.0,4862080.99883345,0.18776267318304968,715275.8950852859,912917.3255734807
"McAllen-Edinburg-Mission, TX",2008,4456941.0,5147371.103779997,0.18776267318304968,836847.1563791346,966484.1583109172
"McAllen-Edinburg-Mission, TX",2009,5731236.0,6101806.457974763,0.18776267318304968,1076112.1920029288,1145691.4917949373
"McAllen-Edinburg-Mission, TX",2010,5129649.0,5621162.666250914,0.18776267318304968,963156.6087307576,1055444.5286120307
"McAllen-Edinburg-Mission, TX",2011,4609519.0,5620205.465220024,0.18776267318304968,865495.609528058,1055264.801987697
"McAllen-Edinburg-Mission, TX",2012,4807221.0,5231060.65544501,0.18776267318304968,902616.6655416932,982197.9322490311
"McAllen-Edinburg-Mission, TX",2013,4828479.0,4415651.40234449,0.18776267318304968,906608.1244482185,829094.5111486835
"McAllen-Edinburg-Mission, TX",2014,4923841.0,4393797.93417541,0.18776267318304968,924513.5484883005,824991.2455469364
"McAllen-Edinburg-Mission, TX",2015,4973879.0,4946775.58275048,0.18776267318304968,933908.817129034,928819.8070538684
"McAllen-Edinburg-Mission, TX",2016,3902521.0,4402319.987679485,0.18776267318304968,732747.7751129882,826591.3690938705
"McAllen-Edinburg-Mission, TX",2017,2930846.0,3161522.0271170307,0.18776267318304968,550303.4796478484,593615.8271385877
"McAllen-Edinburg-Mission, TX",2018,2284007.0,2965404.8395633893,0.18776267318304968,428851.25988879777,556792.3397463745
"McAllen-Edinburg-Mission, TX",2019,2788173.0,2403940.592508252,0.18776267318304968,523514.8157768032,451370.3118225937
"McAllen-Edinburg-Mission, TX",2020,2493140.0,1986455.6850687528,0.18776267318304968,468118.6310195885,372982.2295881753
"McAllen-Edinburg-Mission, TX",2021,1980825.0,2038530.6833201726,0.18776267318304968,371924.99710781436,382759.9704658645
"McAllen-Edinburg-Mission, TX",2022,1092639.0,1523595.0656131308,0.18776267318304968,205156.81946405422,286074.2823680254
"McAllen-Edinburg-Mission, TX",2023,1294335.0,1334665.3979470222,0.18776267318304968,243027.7995943826,250600.34292345168
"Memphis, TN-MS-AR",2006,36742690.0,31510038.070269562,0.4123165929010662,15149620.754820077,12992111.539316433
"Memphis, TN-MS-AR",2007,37074059.0,31327402.00912448,0.4123165929010662,15286249.69189311,12916807.660844222
"Memphis, TN-MS-AR",2008,36398660.0,38054851.44589233,0.4123165929010662,15007771.477364322,15690646.691526538
"Memphis, TN-MS-AR",2009,40960655.0,39604489.33017479,0.4123165929010662,16888757.71259602,16329588.104204299
"Memphis, TN-MS-AR",2010,43820935.0,36102975.863449514,0.4123165929010662,18068098.616939083,14885856.001606932
"Memphis, TN-MS-AR",2011,42718722.0,38574471.82156766,0.4123165929010662,17613637.908127822,15904894.794426963
"Memphis, TN-MS-AR",2012,43991989.0,35338744.797701776,0.4123165929010662,18138627.019421183,14570750.852388674
"Memphis, TN-MS-AR",2013,40934835.0,37187599.55740406,0.4123165929010662,16878111.698167317,15333064.347678041
"Memphis, TN-MS-AR",2014,40168747.0,36889834.873231925,0.4123165929010662,16562240.904144924,15210291.027613923
"Memphis, TN-MS-AR",2015,33835423.0,35935688.227348074,0.4123165929010662,13950906.330726372,14816880.533455113
"Memphis, TN-MS-AR",2016,31794665.0,25494460.742712095,0.4123165929010662,13109467.945230778,10511789.191285037
"Memphis, TN-MS-AR",2017,27527850.0,23740112.966343928,0.4123165929010662,11350189.321891615,9788442.493369352
"Memphis, TN-MS-AR",2018,27257621.0,21536936.50032489,0.4123165929010662,11238769.421308553,8880036.27934057
"Memphis, TN-MS-AR",2019,24358715.0,17291291.954629596,0.4123165929010662,10043502.376248095,7129486.585590493
"Memphis, TN-MS-AR",2020,29087143.0,24074885.10518201,0.4123165929010662,11993111.698986098,9926474.601053273
"Memphis, TN-MS-AR",2021,25403967.0,16362247.290009955,0.4123165929010662,10474477.11961112,6746426.054821609
"Memphis, TN-MS-AR",2022,25909228.0,19635522.748479765,0.4123165929010662,10682804.613656906,8096051.839484556
"Memphis, TN-MS-AR",2023,33620277.0,13034761.714910347,0.4123165929010662,13862198.06503008,5374448.539569093
"Miami-Fort Lauderdale-West Palm Beach, FL",2006,11399270.0,13801648.894794429,0.38169991936151254,4351100.439780109,5268088.270198942
"Miami-Fort Lauderdale-West Palm Beach, FL",2007,15655728.0,17301285.073422793,0.38169991936151254,5975790.115145774,6603899.117376021
"Miami-Fort Lauderdale-West Palm Beach, FL",2008,22548988.0,21475669.94206736,0.38169991936151254,8606946.901283713,8197261.48512157
"Miami-Fort Lauderdale-West Palm Beach, FL",2009,27070660.0,29226338.60756425,0.38169991936151254,10332868.739062924,11155691.089739535
"Miami-Fort Lauderdale-West Palm Beach, FL",2010,26204247.0,28281997.274935856,0.38169991936151254,10002158.966829157,10795236.079225535
"Miami-Fort Lauderdale-West Palm Beach, FL",2011,23384169.0,24621057.921132736,0.38169991936151254,8925735.421635982,9397855.823091496
"Miami-Fort Lauderdale-West Palm Beach, FL",2012,22903569.0,22992152.14216289,0.38169991936151254,8742290.440390838,8776102.618611204
"Miami-Fort Lauderdale-West Palm Beach, FL",2013,20389934.0,19449935.36497737,0.38169991936151254,7782836.1635865625,7424038.760398493
"Miami-Fort Lauderdale-West Palm Beach, FL",2014,18530488.0,19598169.659749202,0.38169991936151254,7073085.775329476,7480619.778759512
"Miami-Fort Lauderdale-West Palm Beach, FL",2015,15790404.0,18331427.280635066,0.38169991936151254,6027195.933485705,6997104.314799836
"Miami-Fort Lauderdale-West Palm Beach, FL",2016,16233440.0,17573104.04937446,0.38169991936151254,6196302.738959952,6707652.398577701
"Miami-Fort Lauderdale-West Palm Beach, FL",2017,16248475.0,16734196.731531337,0.38169991936151254,6202041.597247552,6387441.543005198
"Miami-Fort Lauderdale-West Palm Beach, FL",2018,14978008.0,15569011.358543307,0.38169991936151254,5717104.44579609,5942690.380094453
"Miami-Fort Lauderdale-West Palm Beach, FL",2019,16208093.0,17782353.230465226,0.38169991936151254,6186627.791103896,6787522.794126509
"Miami-Fort Lauderdale-West Palm Beach, FL",2020,17138516.0,20606308.463052344,0.38169991936151254,6541770.175175993,7865426.2786855325
"Miami-Fort Lauderdale-West Palm Beach, FL",2021,12480678.0,19545689.10564476,0.38169991936151254,4763873.786177004,7460587.955489798
"Miami-Fort Lauderdale-West Palm Beach, FL",2022,9856026.0,19652455.27112881,0.38169991936151254,3762044.329424971,7501340.592245599
"Miami-Fort Lauderdale-West Palm Beach, FL",2023,15346913.0,21765373.91446511,0.38169991936151254,5857915.454548148,8307841.468024502
"Milwaukee-Waukesha, WI",2006,22658126.0,22380990.527331643,0.5268429267232516,11937273.415904202,11791266.552384773
"Milwaukee-Waukesha, WI",2007,23936231.0,20402991.732259683,0.5268429267232516,12610633.994763823,10749171.878133997
"Milwaukee-Waukesha, WI",2008,23110383.0,23492247.36470229,0.5268429267232516,12175541.81741528,12376724.35692635
"Milwaukee-Waukesha, WI",2009,30270436.0,28895402.04453949,0.5268429267232516,15947765.095428878,15223338.181990214
"Milwaukee-Waukesha, WI",2010,32702804.0,28427206.67544004,0.5268429267232516,17229240.97141686,14976672.763455587
"Milwaukee-Waukesha, WI",2011,28940103.0,25135683.168713894,0.5268429267232516,15246888.564192355,13242556.885793602
"Milwaukee-Waukesha, WI",2012,26533511.0,27022549.801845837,0.5268429267232516,13978992.591483591,14236639.225129284
"Milwaukee-Waukesha, WI",2013,23848829.0,24146420.007275473,0.5268429267232516,12564586.869282357,12721370.586521888
"Milwaukee-Waukesha, WI",2014,20794845.0,22818147.495538786,0.5268429267232516,10955617.000556376,12021579.608952489
"Milwaukee-Waukesha, WI",2015,20002707.0,18278294.5900856,0.5268429267232516,10538284.698267672,9629790.217350474
"Milwaukee-Waukesha, WI",2016,18423756.0,19054389.34900604,0.5268429267232516,9706425.532275068,10038670.251554694
"Milwaukee-Waukesha, WI",2017,15294994.0,18172789.340441946,0.5268429267232516,8058059.403174574,9574205.522843543
"Milwaukee-Waukesha, WI",2018,16247547.0,15849376.477164693,0.5268429267232516,8559905.213553587,8350131.8899681065
"Milwaukee-Waukesha, WI",2019,17603094.0,16782215.53175546,0.5268429267232516,9274065.56234451,8841591.547650456
"Milwaukee-Waukesha, WI",2020,17358481.0,19392810.062211245,0.5268429267232516,9145192.933509955,10216964.810563495
"Milwaukee-Waukesha, WI",2021,13834948.0,17852192.01329623,0.5268429267232516,7288844.4953839965,9405301.088710444
"Milwaukee-Waukesha, WI",2022,12475204.0,15732479.557572648,0.5268429267232516,6572472.986829615,8288545.5747253
"Milwaukee-Waukesha, WI",2023,14806356.0,14036675.40812323,0.5268429267232516,7800623.929146376,7395123.153479935
"Minneapolis-St. Paul-Bloomington, MN-WI",2006,28591845.0,27900255.798286032,0.5296939763058174,15144928.067969603,14778597.433743566
"Minneapolis-St. Paul-Bloomington, MN-WI",2007,31765293.0,29866356.40047889,0.5296939763058174,16825884.357689347,15820029.079536362
"Minneapolis-St. Paul-Bloomington, MN-WI",2008,37801319.0,33575569.35148603,0.5296939763058174,20023130.970714644,17784776.836520366
"Minneapolis-St. Paul-Bloomington, MN-WI",2009,47530718.0,38432622.96873805,0.5296939763058174,25176735.01409049,20357528.880173147
"Minneapolis-St. Paul-Bloomington, MN-WI",2010,49988530.0,37559356.32165606,0.5296939763058174,26478623.22538264,19894964.79750504
"Minneapolis-St. Paul-Bloomington, MN-WI",2011,47976860.0,39149228.67189667,0.5296939763058174,25413053.744067516,20737110.60452266
"Minneapolis-St. Paul-Bloomington, MN-WI",2012,43976987.0,36583222.780810006,0.5296939763058174,23294345.10997924,19377912.740848813
"Minneapolis-St. Paul-Bloomington, MN-WI",2013,38098216.0,33182648.129053444,0.5296939763058174,20180395.52319791,17576648.83183511
"Minneapolis-St. Paul-Bloomington, MN-WI",2014,36231198.0,29717152.262140233,0.5296939763058174,19191447.334943376,15740996.546218475
"Minneapolis-St. Paul-Bloomington, MN-WI",2015,31517912.0,30763452.65629861,0.5296939763058174,16694848.132136837,16295215.56241057
"Minneapolis-St. Paul-Bloomington, MN-WI",2016,23702643.0,24644364.627758108,0.5296939763058174,12555147.219627248,13053971.493207628
"Minneapolis-St. Paul-Bloomington, MN-WI",2017,20570415.0,22009251.864314537,0.5296939763058174,10896024.915610831,11658168.135524992
"Minneapolis-St. Paul-Bloomington, MN-WI",2018,20147410.0,22878393.749594253,0.5296939763058174,10671961.715163589,12118547.356712738
"Minneapolis-St. Paul-Bloomington, MN-WI",2019,20731237.0,22254225.59675649,0.5296939763058174,10981211.360268285,11787929.245952647
"Minneapolis-St. Paul-Bloomington, MN-WI",2020,24787892.0,27608100.480518647,0.5296939763058174,13129997.07771916,14623844.52177647
"Minneapolis-St. Paul-Bloomington, MN-WI",2021,19177387.0,28053733.11354353,0.5296939763058174,10158146.37518549,14859893.443135051
"Minneapolis-St. Paul-Bloomington, MN-WI",2022,21797121.0,25051655.709128596,0.5296939763058174,11545803.694509035,13269711.125612658
"Minneapolis-St. Paul-Bloomington, MN-WI",2023,25557781.0,22699258.751908883,0.5296939763058174,13537802.64344327,12023660.627493242
"Nashville-Davidson--Murfreesboro--Franklin, TN",2006,14895364.0,17837413.3895472,0.5090955988946715,7583164.25633413,9080948.652283363
"Nashville-Davidson--Murfreesboro--Franklin, TN",2007,21243918.0,17663644.980418712,0.5090955988946715,10815185.157079292,8992483.919969123
"Nashville-Davidson--Murfreesboro--Franklin, TN",2008,24437134.0,21034549.01832396,0.5090955988946715,12440837.36899934,10708596.329962961
"Nashville-Davidson--Murfreesboro--Franklin, TN",2009,31244498.0,25400706.242488723,0.5090955988946715,15906436.421473365,12931387.756867418
"Nashville-Davidson--Murfreesboro--Franklin, TN",2010,34465216.0,26338789.276127905,0.5090955988946715,17546089.780554213,13408961.700690886
"Nashville-Davidson--Murfreesboro--Franklin, TN",2011,30887955.0,32401652.557543643,0.5090955988946715,15724921.949356662,16495538.713959744
"Nashville-Davidson--Murfreesboro--Franklin, TN",2012,28553259.0,28092275.057099506,0.5090955988946715,14536338.490999669,14301653.594507914
"Nashville-Davidson--Murfreesboro--Franklin, TN",2013,27847358.0,27501678.327123053,0.5090955988946715,14176967.39864432,14000983.398555318
"Nashville-Davidson--Murfreesboro--Franklin, TN",2014,22169461.0,23057169.438245635,0.5090955988946715,11286375.024967063,11738303.483979577
"Nashville-Davidson--Murfreesboro--Franklin, TN",2015,18560281.0,22677644.057242267,0.5090955988946715,9448957.371348392,11545088.78284194
"Nashville-Davidson--Murfreesboro--Franklin, TN",2016,17332275.0,18249595.11897207,0.5090955988946715,8823784.921332141,9290788.55667836
"Nashville-Davidson--Murfreesboro--Franklin, TN",2017,12496045.0,15438830.36059117,0.5090955988946715,6361681.513089765,7859840.588658398
"Nashville-Davidson--Murfreesboro--Franklin, TN",2018,16486886.0,13023231.444394872,0.5090955988946715,8393401.102078175,6630069.8117281245
"Nashville-Davidson--Murfreesboro--Franklin, TN",2019,15624448.0,14709078.22207369,0.5090955988946715,7954337.711958652,7488326.986655175
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020,17657424.0,13710837.28229587,0.5090955988946715,8989316.846217146,6980126.917577806
"Nashville-Davidson--Murfreesboro--Franklin, TN",2021,14862982.0,13792738.415240306,0.5090955988946715,7566678.722650723,7021822.423904306
"Nashville-Davidson--Murfreesboro--Franklin, TN",2022,14255846.0,13533398.422529774,0.5090955988946715,7257588.457120207,6889793.574997998
"Nashville-Davidson--Murfreesboro--Franklin, TN",2023,19216223.0,13396458.138472531,0.5090955988946715,9782894.556678561,6820077.879073069
"New Haven, CT",2006,11462327.0,10566392.267881263,0.4549497270895815,5214782.540461541,4807177.278594045
"New Haven, CT",2007,12003841.0,9246839.402939716,0.4549497270895815,5461144.186976729,4206847.062808612
"New Haven, CT",2008,11907635.0,12643223.080290379,0.4549497270895815,5417375.293532348,5752030.889910806
"New Haven, CT",2009,13739472.0,12675488.6910122,0.4549497270895815,6250769.036754946,5766710.120703077
"New Haven, CT",2010,13840337.0,12639560.003269628,0.4549497270895815,6296657.540977837,5750364.374019907
"New Haven, CT",2011,15202738.0,16738996.315737667,0.4549497270895815,6916481.50411441,7615401.805598361
"New Haven, CT",2012,14356225.0,15777313.12884788,0.4549497270895815,6531360.645786627,7177884.302176214
"New Haven, CT",2013,12955053.0,13103567.345031617,0.4549497270895815,5893897.826781064,5961464.387522086
"New Haven, CT",2014,11215304.0,11764663.636422265,0.4549497270895815,5102399.494026692,5352330.510691033
"New Haven, CT",2015,10438199.0,10940322.046083473,0.4549497270895815,4748855.7863567425,4977296.529137808
"New Haven, CT",2016,8517935.0,9347846.333113378,0.4549497270895815,3875232.203616794,4252800.138125276
"New Haven, CT",2017,7295842.0,6705968.675078904,0.4549497270895815,3319241.3267887062,3050878.61859843
"New Haven, CT",2018,6515432.0,6212244.259508698,0.4549497270895815,2964194.010270726,2826258.8304773015
"New Haven, CT",2019,7327856.0,6690641.75537856,0.4549497270895815,3333806.087351752,3043905.6406636345
"New Haven, CT",2020,6206030.0,4809361.9597504055,0.4549497270895815,2823431.6548097553,2188017.9110634616
"New Haven, CT",2021,5154193.0,4207907.256974101,0.4549497270895815,2344898.698717031,1914386.2581786367
"New Haven, CT",2022,4716545.0,4458464.838288884,0.4549497270895815,2145790.8605557303,2028377.3614180225
"New Haven, CT",2023,4831885.0,4109912.3976300657,0.4549497270895815,2198264.7620782424,1869803.523663886
"New Orleans-Metairie, LA",2007,4067564.0,5303602.9289323175,0.45724265885253407,1859863.778412849,2425033.5047231
"New Orleans-Metairie, LA",2008,5751628.0,5625956.187434844,0.45724265885253407,2629889.679450683,2572427.1657305732
"New Orleans-Metairie, LA",2009,7239563.0,7151836.155686039,0.45724265885253407,3310237.035050428,3270124.57950357
"New Orleans-Metairie, LA",2010,8016869.0,7956909.323942845,0.45724265885253407,3665654.4972324558,3638238.3755281456
"New Orleans-Metairie, LA",2011,6931879.0,6166927.015464602,0.45724265885253407,3169550.784804045,2819782.105500557
"New Orleans-Metairie, LA",2012,7375592.0,7138248.858894104,0.45724265885253407,3372435.2966914796,3263911.8877918073
"New Orleans-Metairie, LA",2013,6450955.0,6902165.090426885,0.45724265885253407,2949651.816338049,3155964.31778593
"New Orleans-Metairie, LA",2014,5524024.0,5185190.002893148,0.45724265885253407,2525819.4213252105,2370890.0635784417
"New Orleans-Metairie, LA",2015,5672392.0,5001070.214354512,0.45724265885253407,2593659.6001338433,2286702.6419196697
"New Orleans-Metairie, LA",2016,3544042.0,4291643.0176520515,0.45724265885253407,1620487.1871650526,1962322.2642371368
"New Orleans-Metairie, LA",2017,4219111.0,3665107.144177675,0.45724265885253407,1929157.5316339738,1675843.335583218
"New Orleans-Metairie, LA",2018,3118398.0,3756189.7078454373,0.45724265885253407,1425864.5928804246,1717490.169169771
"New Orleans-Metairie, LA",2019,4395566.0,4024780.2509717005,0.45724265885253407,2009840.2850017978,1840301.2232514697
"New Orleans-Metairie, LA",2020,5289683.0,2980651.4495768063,0.45724265885253407,2418668.719407049,1362880.9939171588
"New Orleans-Metairie, LA",2021,3652591.0,2739504.1279355804,0.45724265885253407,1670120.4205408362,1252618.1513947574
"New Orleans-Metairie, LA",2022,2599273.0,3733251.633249787,0.45724265885253407,1188498.4976036027,1707001.902952698
"New Orleans-Metairie, LA",2023,2800826.0,4154245.264915025,0.45724265885253407,1280657.1272233075,1899498.1504552958
"New York-Newark-Jersey City, NY-NJ",2006,38943111.0,40729088.44165622,0.42465011190465296,16537196.444065321,17295611.96452382
"New York-Newark-Jersey City, NY-NJ",2007,38162066.0,47090345.646238044,0.42465011190465296,16205525.597412752,19996920.54830377
"New York-Newark-Jersey City, NY-NJ",2008,46131550.0,56037714.47024114,0.42465011190465296,19589767.869835094,23796421.72066889
"New York-Newark-Jersey City, NY-NJ",2009,56063763.0,61864618.76595534,0.42465011190465296,23807483.231745943,26270817.281901628
"New York-Newark-Jersey City, NY-NJ",2010,59501284.0,59798428.181633875,0.42465011190465296,25267226.909070536,25393409.21905318
"New York-Newark-Jersey City, NY-NJ",2011,58780395.0,58318379.91905139,0.42465011190465296,24961101.314549703,24764906.558723237
"New York-Newark-Jersey City, NY-NJ",2012,60928732.0,55595782.694381244,0.42465011190465296,25873392.86200861,23608755.342595764
"New York-Newark-Jersey City, NY-NJ",2013,55001489.0,55916093.44896005,0.42465011190465296,23356388.45877254,23744775.340371918
"New York-Newark-Jersey City, NY-NJ",2014,50002006.0,45423017.0591494,0.42465011190465296,21233357.44335713,19288889.277214754
"New York-Newark-Jersey City, NY-NJ",2015,46131254.0,45029705.83760594,0.42465011190465296,19589642.17340197,19121869.622972965
"New York-Newark-Jersey City, NY-NJ",2016,39502761.0,42200348.11905344,0.42465011190465296,16774851.87919276,17920382.551171355
"New York-Newark-Jersey City, NY-NJ",2017,40464198.0,39001121.70779066,0.42465011190465296,17183126.208832033,16561830.697620293
"New York-Newark-Jersey City, NY-NJ",2018,36863732.0,39185840.3746361,0.42465011190465296,15654187.919023136,16640271.500167087
"New York-Newark-Jersey City, NY-NJ",2019,36648713.0,35893777.26475683,0.42465011190465296,15562880.07661151,15242296.532159675
"New York-Newark-Jersey City, NY-NJ",2020,38375418.0,45010108.909253605,0.42465011190465296,16296125.548087833,19113547.785155162
"New York-Newark-Jersey City, NY-NJ",2021,34405806.0,52987144.80306407,0.42465011190465296,14610429.368069781,22500996.970129207
"New York-Newark-Jersey City, NY-NJ",2022,34647246.0,45196833.815110445,0.42465011190465296,14712956.89108804,19192840.537322655
"New York-Newark-Jersey City, NY-NJ",2023,43264912.0,40985223.3305423,0.42465011190465296,18372449.72234496,17404379.673751984
"North Port-Bradenton-Sarasota, FL",2006,3584052.0,3080877.641483909,0.3757800531567235,1346815.2510764613,1157732.3638861843
"North Port-Bradenton-Sarasota, FL",2007,3258271.0,3478494.950413236,0.3757800531567235,1224393.2495790108,1307149.0173716801
"North Port-Bradenton-Sarasota, FL",2008,4866374.0,4415988.325184245,0.3757800531567235,1828686.2804004974,1659440.3275772058
"North Port-Bradenton-Sarasota, FL",2009,6465836.0,6133284.182043597,0.3757800531567235,2429732.195782657,2304765.8559536347
"North Port-Bradenton-Sarasota, FL",2010,7203199.0,5692065.260863582,0.3757800531567235,2706818.5031184577,2138964.586298856
"North Port-Bradenton-Sarasota, FL",2011,7031791.0,6946118.402909166,0.3757800531567235,2642406.79576697,2610212.742678102
"North Port-Bradenton-Sarasota, FL",2012,5625095.0,5874219.436381179,0.3757800531567235,2113798.4981116196,2207414.4920575777
"North Port-Bradenton-Sarasota, FL",2013,4953289.0,4364731.526779603,0.3757800531567235,1861347.2037206138,1640179.0451480662
"North Port-Bradenton-Sarasota, FL",2014,3875245.0,3849456.4071444655,0.3757800531567235,1456239.772095327,1446548.9333012372
"North Port-Bradenton-Sarasota, FL",2015,3619350.0,2948088.895763502,0.3757800531567235,1360079.5353927873,1107833.001960755
"North Port-Bradenton-Sarasota, FL",2016,2261015.0,2252546.816963176,0.3757800531567235,849644.3368881493,846462.1626164305
"North Port-Bradenton-Sarasota, FL",2017,1782181.0,1879007.6933284295,0.3757800531567235,669708.0709149027,706093.6108808497
"North Port-Bradenton-Sarasota, FL",2018,2048256.0,1932433.0947636503,0.3757800531567235,769693.7485585778,726169.8110720962
"North Port-Bradenton-Sarasota, FL",2019,2431300.0,2364747.754498478,0.3757800531567235,913634.0432399419,888625.0368876806
