MSA_Name,Year,log_Available_SF_Total,Available_SF_Total,LOOCV_Counterfactual,LOOCV_Gap,Period
"Omaha, NE-IA",2014,15.565035055723481,5751867.0,15.451960876824677,0.11307417889880433,Pre-COVID (2006-2019)
"Omaha, NE-IA",2015,15.550959254003518,5671472.0,15.465295911886871,0.08566334211664639,Pre-COVID (2006-2019)
"Omaha, NE-IA",2016,15.313809513884394,4474072.0,15.337467010686904,-0.02365749680251028,Pre-COVID (2006-2019)
"Omaha, NE-IA",2017,15.198781101953694,3987923.0,15.276416580562676,-0.07763547860898257,Pre-COVID (2006-2019)
"Omaha, NE-IA",2018,15.156224747371864,3821772.0,15.048001903240161,0.1082228441317028,Pre-COVID (2006-2019)
"Omaha, NE-IA",2019,15.324006622478002,4519928.0,14.920189377056696,0.4038172454213065,Pre-COVID (2006-2019)
"Orlando-Kissimmee-Sanford, FL",2006,16.104116800505558,9861184.0,16.440525883719097,-0.3364090832135389,Pre-COVID (2006-2019)
"Orlando-Kissimmee-Sanford, FL",2007,16.256145955403642,11480333.0,16.581085824445026,-0.3249398690413834,Pre-COVID (2006-2019)
"Orlando-Kissimmee-Sanford, FL",2008,16.70781356091674,18034796.0,16.705900165403833,0.0019133955129078117,Pre-COVID (2006-2019)
"Orlando-Kissimmee-Sanford, FL",2009,17.088688452313225,26395087.0,17.019151465122377,0.06953698719084755,Pre-COVID (2006-2019)
"Orlando-Kissimmee-Sanford, FL",2010,17.14845672161796,28020774.0,17.137074056343355,0.011382665274606296,Pre-COVID (2006-2019)
"Orlando-Kissimmee-Sanford, FL",2011,17.052446198196176,25455597.0,17.097946315811047,-0.04550011761487127,Pre-COVID (2006-2019)
"Orlando-Kissimmee-Sanford, FL",2012,16.929643809542263,22513908.0,17.205884344118413,-0.27624053457615005,Pre-COVID (2006-2019)
"Orlando-Kissimmee-Sanford, FL",2013,16.820463589367066,20185268.0,16.95539002158235,-0.1349264322152841,Pre-COVID (2006-2019)
"Orlando-Kissimmee-Sanford, FL",2014,16.718128414261955,18221785.0,16.746755560671108,-0.028627146409153426,Pre-COVID (2006-2019)
"Orlando-Kissimmee-Sanford, FL",2015,16.679320543590116,17528182.0,16.551497480782686,0.12782306280742972,Pre-COVID (2006-2019)
"Orlando-Kissimmee-Sanford, FL",2016,16.41967722620644,13519954.0,16.488690488606668,-0.06901326240022954,Pre-COVID (2006-2019)
"Orlando-Kissimmee-Sanford, FL",2017,16.314925616614893,12175370.0,16.390541237591812,-0.07561562097691876,Pre-COVID (2006-2019)
"Orlando-Kissimmee-Sanford, FL",2018,16.310048923496602,12116139.0,16.298054732750863,0.01199419074573882,Pre-COVID (2006-2019)
"Orlando-Kissimmee-Sanford, FL",2019,16.402616858134703,13291255.0,16.42605784426673,-0.02344098613202661,Pre-COVID (2006-2019)
"Oxnard-Thousand Oaks-Ventura, CA",2006,15.048880695185602,3432779.0,15.162170132254193,-0.11328943706859107,Pre-COVID (2006-2019)
"Oxnard-Thousand Oaks-Ventura, CA",2007,15.197065706736886,3981088.0,14.706680984130669,0.49038472260621724,Pre-COVID (2006-2019)
"Oxnard-Thousand Oaks-Ventura, CA",2008,15.72762988812906,6767416.0,15.004805953242256,0.7228239348868044,Pre-COVID (2006-2019)
"Oxnard-Thousand Oaks-Ventura, CA",2009,16.044006386321918,9285888.0,14.986511357849523,1.0574950284723954,Pre-COVID (2006-2019)
"Oxnard-Thousand Oaks-Ventura, CA",2010,15.980902820586934,8718021.0,15.383027728666022,0.5978750919209119,Pre-COVID (2006-2019)
"Oxnard-Thousand Oaks-Ventura, CA",2011,15.865316135675677,7766391.0,15.475600124762007,0.3897160109136699,Pre-COVID (2006-2019)
"Oxnard-Thousand Oaks-Ventura, CA",2012,15.895629495159953,8005421.0,15.518089393396075,0.37754010176387887,Pre-COVID (2006-2019)
"Oxnard-Thousand Oaks-Ventura, CA",2013,15.848495117736835,7636845.0,15.459886273301764,0.3886088444350708,Pre-COVID (2006-2019)
"Oxnard-Thousand Oaks-Ventura, CA",2014,15.644994108129614,6230668.0,15.406578660136974,0.23841544799264014,Pre-COVID (2006-2019)
"Oxnard-Thousand Oaks-Ventura, CA",2015,15.345803959225563,4619532.0,15.334560896300994,0.011243062924569003,Pre-COVID (2006-2019)
"Oxnard-Thousand Oaks-Ventura, CA",2016,15.38064061565413,4783297.0,15.185503396893383,0.1951372187607472,Pre-COVID (2006-2019)
"Oxnard-Thousand Oaks-Ventura, CA",2017,15.256478219809072,4224782.0,14.706701489996876,0.549776729812196,Pre-COVID (2006-2019)
"Oxnard-Thousand Oaks-Ventura, CA",2018,15.241339044657105,4161304.0,14.660763895104436,0.5805751495526685,Pre-COVID (2006-2019)
"Oxnard-Thousand Oaks-Ventura, CA",2019,15.345349047792826,4617431.0,14.619479516262059,0.7258695315307673,Pre-COVID (2006-2019)
"Palm Bay-Melbourne-Titusville, FL",2006,13.578449353872328,788943.0,14.24363879503123,-0.665189441158903,Pre-COVID (2006-2019)
"Palm Bay-Melbourne-Titusville, FL",2007,14.175862533329408,1433834.0,14.428089227721557,-0.2522266943921494,Pre-COVID (2006-2019)
"Palm Bay-Melbourne-Titusville, FL",2008,14.631836413723954,2262173.0,14.821316141690868,-0.1894797279669138,Pre-COVID (2006-2019)
"Palm Bay-Melbourne-Titusville, FL",2009,14.928092810696862,3042204.0,15.472491404460087,-0.5443985937632245,Pre-COVID (2006-2019)
"Palm Bay-Melbourne-Titusville, FL",2010,15.0452686459907,3420402.0,15.468217085706264,-0.42294843971556517,Pre-COVID (2006-2019)
"Palm Bay-Melbourne-Titusville, FL",2011,15.096352454754744,3599669.0,15.391176008635151,-0.2948235538804074,Pre-COVID (2006-2019)
"Palm Bay-Melbourne-Titusville, FL",2012,15.035317537450863,3386534.0,15.275120189529769,-0.2398026520789056,Pre-COVID (2006-2019)
"Palm Bay-Melbourne-Titusville, FL",2013,15.070200810910407,3506752.0,15.103588466140407,-0.033387655229999424,Pre-COVID (2006-2019)
"Palm Bay-Melbourne-Titusville, FL",2014,14.975957089503375,3191358.0,14.895984623560997,0.07997246594237772,Pre-COVID (2006-2019)
"Palm Bay-Melbourne-Titusville, FL",2015,14.935070896113409,3063507.0,15.080081880602643,-0.14501098448923422,Pre-COVID (2006-2019)
"Palm Bay-Melbourne-Titusville, FL",2016,14.759515673739129,2570255.0,14.654455603044276,0.10506007069485257,Pre-COVID (2006-2019)
"Palm Bay-Melbourne-Titusville, FL",2017,14.66022751926626,2327319.0,14.667330768065996,-0.007103248799737116,Pre-COVID (2006-2019)
"Palm Bay-Melbourne-Titusville, FL",2018,14.450862298296627,1887686.0,14.726098827381323,-0.27523652908469565,Pre-COVID (2006-2019)
"Palm Bay-Melbourne-Titusville, FL",2019,14.340923468041664,1691157.0,14.615898173883302,-0.27497470584163786,Pre-COVID (2006-2019)
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2006,17.718041980498313,49527666.0,18.036086733489565,-0.318044752991252,Pre-COVID (2006-2019)
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2007,17.69429050520713,48365171.0,17.94819471955042,-0.2539042143432866,Pre-COVID (2006-2019)
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2008,17.809071743059317,54247732.0,18.198446051827595,-0.3893743087682786,Pre-COVID (2006-2019)
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2009,18.032408832122893,67822790.0,18.26997858834012,-0.2375697562172263,Pre-COVID (2006-2019)
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2010,18.059008232952337,69651043.0,18.299469058163353,-0.24046082521101653,Pre-COVID (2006-2019)
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2011,18.066803212176573,70196093.0,18.335059958913742,-0.26825674673716904,Pre-COVID (2006-2019)
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2012,18.078853060491248,71047062.0,18.332835899987487,-0.25398283949623846,Pre-COVID (2006-2019)
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2013,18.02846393331319,67555763.0,18.293595466556802,-0.2651315332436113,Pre-COVID (2006-2019)
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2014,18.03045361094905,67690311.0,18.24541267209444,-0.21495906114538954,Pre-COVID (2006-2019)
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2015,17.993756036928453,65251268.0,18.235931312795213,-0.24217527586676013,Pre-COVID (2006-2019)
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,17.834456274187765,55642412.0,18.171257665154627,-0.3368013909668619,Pre-COVID (2006-2019)
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2017,17.648558102674862,46203130.0,18.131428773013834,-0.482870670338972,Pre-COVID (2006-2019)
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2018,17.632331387755436,45459455.0,18.042674605515067,-0.4103432177596318,Pre-COVID (2006-2019)
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2019,17.567319458098485,42598068.0,18.06333285349192,-0.4960133953934367,Pre-COVID (2006-2019)
"Phoenix-Mesa-Chandler, AZ",2006,17.156210026448782,28238872.0,16.89835925068062,0.25785077576816207,Pre-COVID (2006-2019)
"Phoenix-Mesa-Chandler, AZ",2007,17.37778091924235,35243121.0,17.054292994154235,0.3234879250881164,Pre-COVID (2006-2019)
"Phoenix-Mesa-Chandler, AZ",2008,17.65378215227864,46445129.0,17.721267915183695,-0.06748576290505426,Pre-COVID (2006-2019)
"Phoenix-Mesa-Chandler, AZ",2009,17.849556062035006,56488976.0,17.837201933346343,0.01235412868866348,Pre-COVID (2006-2019)
"Phoenix-Mesa-Chandler, AZ",2010,17.82215239517986,54961989.0,17.81319805176633,0.008954343413527965,Pre-COVID (2006-2019)
"Phoenix-Mesa-Chandler, AZ",2011,17.666574824515095,47043103.0,17.79368905663135,-0.12711423211625572,Pre-COVID (2006-2019)
"Phoenix-Mesa-Chandler, AZ",2012,17.6177184072066,44799987.0,17.85337833118743,-0.2356599239808297,Pre-COVID (2006-2019)
"Phoenix-Mesa-Chandler, AZ",2013,17.572135011963823,42803696.0,17.809947464232486,-0.23781245226866332,Pre-COVID (2006-2019)
"Phoenix-Mesa-Chandler, AZ",2014,17.588329908145997,43502541.0,17.822251392743883,-0.23392148459788586,Pre-COVID (2006-2019)
"Phoenix-Mesa-Chandler, AZ",2015,17.523208478776592,40759866.0,17.73322946159366,-0.21002098281706694,Pre-COVID (2006-2019)
"Phoenix-Mesa-Chandler, AZ",2016,17.41342981237688,36522162.0,17.689032458023174,-0.2756026456462948,Pre-COVID (2006-2019)
"Phoenix-Mesa-Chandler, AZ",2017,17.311141371563277,32971080.0,17.637138521933792,-0.32599715037051524,Pre-COVID (2006-2019)
"Phoenix-Mesa-Chandler, AZ",2018,17.278213929786396,31903106.0,17.319348479915103,-0.04113455012870659,Pre-COVID (2006-2019)
"Phoenix-Mesa-Chandler, AZ",2019,17.29892677013392,32570801.0,17.375956367244655,-0.07702959711073376,Pre-COVID (2006-2019)
"Pittsburgh, PA",2006,17.18354080785359,29021306.0,17.097376039882036,0.08616476797155315,Pre-COVID (2006-2019)
"Pittsburgh, PA",2007,17.099450678226535,26680691.0,17.253546508069043,-0.15409582984250747,Pre-COVID (2006-2019)
"Pittsburgh, PA",2008,16.97924015964895,23658669.0,17.33745810364988,-0.35821794400093054,Pre-COVID (2006-2019)
"Pittsburgh, PA",2009,17.186450979729536,29105886.0,17.163767907477567,0.02268307225196864,Pre-COVID (2006-2019)
"Pittsburgh, PA",2010,17.274882031934773,31796985.0,17.314280682405936,-0.03939865047116342,Pre-COVID (2006-2019)
"Pittsburgh, PA",2011,17.24094135737209,30735883.0,17.214330641932573,0.026610715439517207,Pre-COVID (2006-2019)
"Pittsburgh, PA",2012,17.144636763589364,27913940.0,17.0756580730871,0.06897869050226291,Pre-COVID (2006-2019)
"Pittsburgh, PA",2013,17.047645609484498,25333688.0,17.120913455594117,-0.07326784610961923,Pre-COVID (2006-2019)
"Pittsburgh, PA",2014,16.969642315238346,23432683.0,17.09504589585511,-0.1254035806167657,Pre-COVID (2006-2019)
"Pittsburgh, PA",2015,17.019663531599566,24634625.0,16.970245863818526,0.0494176677810394,Pre-COVID (2006-2019)
"Pittsburgh, PA",2016,16.776646987153047,19319915.0,17.02937330123864,-0.2527263140855922,Pre-COVID (2006-2019)
"Pittsburgh, PA",2017,16.747091222187333,18757256.0,16.8865306033236,-0.13943938113626686,Pre-COVID (2006-2019)
"Pittsburgh, PA",2018,16.598497283114362,16167236.0,16.663788701683742,-0.06529141856938026,Pre-COVID (2006-2019)
"Pittsburgh, PA",2019,16.691848917844293,17749163.0,16.763321306393163,-0.0714723885488695,Pre-COVID (2006-2019)
"Portland-Vancouver-Hillsboro, OR-WA",2006,16.47019915175508,14220557.0,16.61721531276007,-0.14701616100499137,Pre-COVID (2006-2019)
"Portland-Vancouver-Hillsboro, OR-WA",2007,16.341262402003412,12500290.0,16.59586442235201,-0.25460202034859947,Pre-COVID (2006-2019)
"Portland-Vancouver-Hillsboro, OR-WA",2008,16.470519833197095,14225118.0,16.528404585003813,-0.057884751806717816,Pre-COVID (2006-2019)
"Portland-Vancouver-Hillsboro, OR-WA",2009,17.01350597654112,24483402.0,16.656865257982535,0.3566407185585838,Pre-COVID (2006-2019)
"Portland-Vancouver-Hillsboro, OR-WA",2010,17.071383086246946,25942240.0,16.98055699796183,0.09082608828511596,Pre-COVID (2006-2019)
"Portland-Vancouver-Hillsboro, OR-WA",2011,16.93445943413245,22622588.0,16.85550443731517,0.07895499681728069,Pre-COVID (2006-2019)
"Portland-Vancouver-Hillsboro, OR-WA",2012,16.86772897221103,21162239.0,16.824706693156557,0.043022279054472534,Pre-COVID (2006-2019)
"Portland-Vancouver-Hillsboro, OR-WA",2013,16.76309400914521,19059839.0,16.60627251396619,0.15682149517902033,Pre-COVID (2006-2019)
"Portland-Vancouver-Hillsboro, OR-WA",2014,16.687665843288826,17675072.0,16.52303063921222,0.1646352040766068,Pre-COVID (2006-2019)
"Portland-Vancouver-Hillsboro, OR-WA",2015,16.467769433864298,14186047.0,16.406407103243602,0.06136233062069607,Pre-COVID (2006-2019)
"Portland-Vancouver-Hillsboro, OR-WA",2016,16.308605921862803,12098668.0,16.49489920334951,-0.18629328148670865,Pre-COVID (2006-2019)
"Portland-Vancouver-Hillsboro, OR-WA",2017,16.28853759035543,11858288.0,16.408834251530013,-0.12029666117458504,Pre-COVID (2006-2019)
"Portland-Vancouver-Hillsboro, OR-WA",2018,16.29789135380062,11969728.0,16.28327913995,0.014612213850618616,Pre-COVID (2006-2019)
"Portland-Vancouver-Hillsboro, OR-WA",2019,16.418965061971473,13510329.0,16.35242857481948,0.06653648715199267,Pre-COVID (2006-2019)
"Providence-Warwick, RI-MA",2006,16.644039594823397,16920553.0,16.79237057722079,-0.14833098239739329,Pre-COVID (2006-2019)
"Providence-Warwick, RI-MA",2007,16.683934151878976,17609237.0,16.73120350244522,-0.04726935056624271,Pre-COVID (2006-2019)
"Providence-Warwick, RI-MA",2008,16.827638042512472,20330607.0,17.04736078839251,-0.2197227458800377,Pre-COVID (2006-2019)
"Providence-Warwick, RI-MA",2009,16.988019292646747,23867286.0,17.056128018825074,-0.06810872617832686,Pre-COVID (2006-2019)
"Providence-Warwick, RI-MA",2010,16.99504312777124,24035516.0,16.900996135205713,0.09404699256552718,Pre-COVID (2006-2019)
"Providence-Warwick, RI-MA",2011,16.995951619939355,24057362.0,16.755528689284922,0.24042293065443232,Pre-COVID (2006-2019)
"Providence-Warwick, RI-MA",2012,16.963822663924773,23296709.0,16.79683822054545,0.16698444337932372,Pre-COVID (2006-2019)
"Providence-Warwick, RI-MA",2013,16.83840030627747,20550592.0,16.688262555269382,0.15013775100808857,Pre-COVID (2006-2019)
"Providence-Warwick, RI-MA",2014,16.817602863568936,20127606.0,16.695263555320395,0.12233930824854156,Pre-COVID (2006-2019)
"Providence-Warwick, RI-MA",2015,16.783002809303948,19443100.0,16.6782246478112,0.10477816149274943,Pre-COVID (2006-2019)
"Providence-Warwick, RI-MA",2016,16.66756718809646,17323373.0,16.558665158673957,0.10890202942250227,Pre-COVID (2006-2019)
"Providence-Warwick, RI-MA",2017,16.437924363629048,13768919.0,16.230315893360014,0.20760847026903306,Pre-COVID (2006-2019)
"Providence-Warwick, RI-MA",2018,16.196248944042516,10812884.0,16.084202887259032,0.112046056783484,Pre-COVID (2006-2019)
"Providence-Warwick, RI-MA",2019,16.192664017114456,10774190.0,15.889971639584521,0.30269237752993483,Pre-COVID (2006-2019)
"Provo-Orem-Lehi, UT",2006,13.685218484504276,877839.0,14.635180278360076,-0.9499617938558007,Pre-COVID (2006-2019)
"Provo-Orem-Lehi, UT",2007,13.857825517457494,1043223.0,14.636971886782698,-0.7791463693252041,Pre-COVID (2006-2019)
"Provo-Orem-Lehi, UT",2008,14.58864844484571,2166554.0,14.579082590962848,0.009565853882861575,Pre-COVID (2006-2019)
"Provo-Orem-Lehi, UT",2009,15.074561998223981,3522079.0,14.940672152953738,0.13388984527024306,Pre-COVID (2006-2019)
"Provo-Orem-Lehi, UT",2010,15.180237250017816,3914653.0,15.05418952720519,0.12604772281262555,Pre-COVID (2006-2019)
"Provo-Orem-Lehi, UT",2011,14.863219300844383,2851111.0,15.070171685884938,-0.20695238504055524,Pre-COVID (2006-2019)
"Provo-Orem-Lehi, UT",2012,14.851647972487658,2818310.0,15.073213510676894,-0.2215655381892354,Pre-COVID (2006-2019)
"Provo-Orem-Lehi, UT",2013,14.339072726491958,1688030.0,15.015946577114573,-0.6768738506226146,Pre-COVID (2006-2019)
"Provo-Orem-Lehi, UT",2014,14.455478456252738,1896420.0,14.763080880045983,-0.3076024237932451,Pre-COVID (2006-2019)
"Provo-Orem-Lehi, UT",2015,14.652652882159419,2309757.0,14.527262263917823,0.12539061824159603,Pre-COVID (2006-2019)
"Provo-Orem-Lehi, UT",2016,14.088249282674358,1313557.0,14.770264265567523,-0.6820149828931648,Pre-COVID (2006-2019)
"Provo-Orem-Lehi, UT",2017,14.447541620943527,1881428.0,14.587333652778899,-0.1397920318353716,Pre-COVID (2006-2019)
"Provo-Orem-Lehi, UT",2018,14.390632923641594,1777348.0,14.693302775310041,-0.3026698516684476,Pre-COVID (2006-2019)
"Provo-Orem-Lehi, UT",2019,14.26232552124974,1563325.0,14.759922783749493,-0.49759726249975245,Pre-COVID (2006-2019)
"Raleigh-Cary, NC",2006,15.57979416578921,5837389.0,15.77677250248161,-0.19697833669239984,Pre-COVID (2006-2019)
"Raleigh-Cary, NC",2007,15.58759813135042,5883122.0,15.770075990426784,-0.18247785907636427,Pre-COVID (2006-2019)
"Raleigh-Cary, NC",2008,15.782056040740807,7145948.0,16.07246158546093,-0.29040554472012126,Pre-COVID (2006-2019)
"Raleigh-Cary, NC",2009,16.0999726163563,9820402.0,16.324775169432993,-0.2248025530766924,Pre-COVID (2006-2019)
"Raleigh-Cary, NC",2010,16.07124741003483,9542322.0,16.428309799891665,-0.3570623898568357,Pre-COVID (2006-2019)
"Raleigh-Cary, NC",2011,16.090287770957396,9725752.0,16.28979849311977,-0.19951072216237264,Pre-COVID (2006-2019)
"Raleigh-Cary, NC",2012,16.062991208626876,9463863.0,16.20962742821071,-0.14663621958383288,Pre-COVID (2006-2019)
"Raleigh-Cary, NC",2013,15.988362179947636,8783295.0,16.181671773577783,-0.193309593630147,Pre-COVID (2006-2019)
"Raleigh-Cary, NC",2014,15.858376415315863,7712681.0,16.202157016760435,-0.34378060144457123,Pre-COVID (2006-2019)
"Raleigh-Cary, NC",2015,15.702483687187252,6599363.0,16.0888329871927,-0.3863493000054472,Pre-COVID (2006-2019)
"Raleigh-Cary, NC",2016,15.521170052930845,5505015.0,16.008960780435622,-0.4877907275047768,Pre-COVID (2006-2019)
"Raleigh-Cary, NC",2017,15.379279330761046,4776790.0,15.833487979439896,-0.4542086486788506,Pre-COVID (2006-2019)
"Raleigh-Cary, NC",2018,15.219370241557781,4070882.0,15.882330267535536,-0.662960025977755,Pre-COVID (2006-2019)
"Raleigh-Cary, NC",2019,15.247313275437055,4186239.0,15.916660680630054,-0.6693474051929993,Pre-COVID (2006-2019)
"Richmond, VA",2006,16.31982318776687,12235146.0,15.875361447575598,0.4444617401912705,Pre-COVID (2006-2019)
"Richmond, VA",2007,16.157198280216896,10398772.0,16.176316350713613,-0.019118070496716655,Pre-COVID (2006-2019)
"Richmond, VA",2008,16.317660107491026,12208709.0,16.171258482101642,0.14640162538938384,Pre-COVID (2006-2019)
"Richmond, VA",2009,16.617023415067443,16469544.0,16.355904184385157,0.2611192306822865,Pre-COVID (2006-2019)
"Richmond, VA",2010,16.740501593242726,18634059.0,16.581836330527356,0.1586652627153704,Pre-COVID (2006-2019)
"Richmond, VA",2011,16.833557986047236,20451320.0,16.618839684604907,0.2147183014423284,Pre-COVID (2006-2019)
"Richmond, VA",2012,16.808765415255255,19950513.0,16.757752596179113,0.05101281907614208,Pre-COVID (2006-2019)
"Richmond, VA",2013,16.73902643075329,18606591.0,16.66836749948411,0.07065893126918255,Pre-COVID (2006-2019)
"Richmond, VA",2014,16.493612692404707,14557439.0,16.55733712080232,-0.06372442839761305,Pre-COVID (2006-2019)
"Richmond, VA",2015,16.473956563663513,14274090.0,16.41419543750325,0.05976112616026441,Pre-COVID (2006-2019)
"Richmond, VA",2016,16.422462554249673,13557664.0,16.18723753693182,0.23522501731785184,Pre-COVID (2006-2019)
"Richmond, VA",2017,16.35140487627433,12627719.0,16.33458053523837,0.01682434103596009,Pre-COVID (2006-2019)
"Richmond, VA",2018,15.93409877159487,8319384.0,16.304836940028355,-0.37073816843348517,Pre-COVID (2006-2019)
"Richmond, VA",2019,15.951852146776922,8468400.0,15.919327292828262,0.03252485394865978,Pre-COVID (2006-2019)
"Riverside-San Bernardino-Ontario, CA",2006,17.623053149220528,45039622.0,16.589932093010415,1.0331210562101134,Pre-COVID (2006-2019)
"Riverside-San Bernardino-Ontario, CA",2007,17.820275065148028,54858904.0,16.70580063164337,1.1144744335046575,Pre-COVID (2006-2019)
"Riverside-San Bernardino-Ontario, CA",2008,18.114113327371538,73596890.0,16.931104723972357,1.1830086033991805,Pre-COVID (2006-2019)
"Riverside-San Bernardino-Ontario, CA",2009,18.235581071766912,83102145.0,17.510669938951082,0.72491113281583,Pre-COVID (2006-2019)
"Riverside-San Bernardino-Ontario, CA",2010,18.069390092943458,70377917.0,17.70855840307841,0.3608316898650479,Pre-COVID (2006-2019)
"Riverside-San Bernardino-Ontario, CA",2011,17.919737643460135,60595891.0,17.536961125673596,0.38277651778653876,Pre-COVID (2006-2019)
"Riverside-San Bernardino-Ontario, CA",2012,17.829836040011486,55385924.0,17.356909037440236,0.4729270025712502,Pre-COVID (2006-2019)
"Riverside-San Bernardino-Ontario, CA",2013,17.760215851401494,51661111.0,17.305626319712594,0.4545895316888995,Pre-COVID (2006-2019)
"Riverside-San Bernardino-Ontario, CA",2014,17.74300970768905,50779826.0,16.989010926496462,0.753998781192589,Pre-COVID (2006-2019)
"Riverside-San Bernardino-Ontario, CA",2015,17.71968697931142,49609206.0,16.90143490577447,0.8182520735369501,Pre-COVID (2006-2019)
"Riverside-San Bernardino-Ontario, CA",2016,17.650791969376012,46306457.0,16.92749506375084,0.7232969056251726,Pre-COVID (2006-2019)
"Riverside-San Bernardino-Ontario, CA",2017,17.662702668851242,46861297.0,16.90750034109897,0.7552023277522721,Pre-COVID (2006-2019)
"Riverside-San Bernardino-Ontario, CA",2018,17.6220001438987,44992220.0,16.80366549079229,0.8183346531064082,Pre-COVID (2006-2019)
"Riverside-San Bernardino-Ontario, CA",2019,17.531160391444693,41085277.0,16.791730631412097,0.7394297600325963,Pre-COVID (2006-2019)
"Rochester, NY",2007,16.247432044364675,11380729.0,15.997278266065795,0.2501537782988805,Pre-COVID (2006-2019)
"Rochester, NY",2008,16.54237538210729,15284891.0,15.981189963586253,0.5611854185210383,Pre-COVID (2006-2019)
"Rochester, NY",2009,16.614531780750184,16428559.0,16.23803332112178,0.37649845962840445,Pre-COVID (2006-2019)
"Rochester, NY",2010,16.67244565610576,17408091.0,16.27616947033989,0.39627618576587054,Pre-COVID (2006-2019)
"Rochester, NY",2011,16.618834938222793,16499406.0,16.45646820883981,0.1623667293829847,Pre-COVID (2006-2019)
"Rochester, NY",2012,16.511904825165708,14826176.0,16.607640192288255,-0.09573536712254693,Pre-COVID (2006-2019)
"Rochester, NY",2013,16.44397173179776,13852437.0,16.384576012813017,0.059395718984742274,Pre-COVID (2006-2019)
"Rochester, NY",2014,16.488203389581425,14478906.0,16.115097694758855,0.37310569482256994,Pre-COVID (2006-2019)
"Rochester, NY",2015,16.355416389349426,12678477.0,16.21241418296992,0.14300220637950645,Pre-COVID (2006-2019)
"Rochester, NY",2016,16.20644685497872,10923717.0,15.9622354444479,0.24421141053081818,Pre-COVID (2006-2019)
"Rochester, NY",2017,16.221770386486945,11092396.0,15.864706828406161,0.3570635580807835,Pre-COVID (2006-2019)
"Rochester, NY",2018,16.029936014971586,9156147.0,15.649665013064388,0.3802710019071984,Pre-COVID (2006-2019)
"Rochester, NY",2019,15.973998811478422,8658039.0,15.783847068675302,0.19015174280312053,Pre-COVID (2006-2019)
"Sacramento-Roseville-Folsom, CA",2006,16.83959415748084,20575141.0,16.60388239037632,0.2357117671045188,Pre-COVID (2006-2019)
"Sacramento-Roseville-Folsom, CA",2007,16.85001604071043,20790694.0,16.51124582622419,0.3387702144862388,Pre-COVID (2006-2019)
"Sacramento-Roseville-Folsom, CA",2008,17.01002196637986,24398250.0,16.734430045401034,0.275591920978826,Pre-COVID (2006-2019)
"Sacramento-Roseville-Folsom, CA",2009,17.178988869109947,28889503.0,16.787217551521156,0.39177131758879113,Pre-COVID (2006-2019)
"Sacramento-Roseville-Folsom, CA",2010,17.252744614747375,31100816.0,16.858977253563577,0.39376736118379796,Pre-COVID (2006-2019)
"Sacramento-Roseville-Folsom, CA",2011,17.25596951732936,31201275.0,17.127483102532196,0.1284864147971625,Pre-COVID (2006-2019)
"Sacramento-Roseville-Folsom, CA",2012,17.163688032693944,28450834.0,17.224268381036612,-0.060580348342668344,Pre-COVID (2006-2019)
"Sacramento-Roseville-Folsom, CA",2013,17.108718675538746,26929117.0,17.20787739322756,-0.09915871768881246,Pre-COVID (2006-2019)
"Sacramento-Roseville-Folsom, CA",2014,16.95131185717331,23007064.0,17.09826798500177,-0.14695612782846013,Pre-COVID (2006-2019)
"Sacramento-Roseville-Folsom, CA",2015,16.857079447779903,20938067.0,16.876406904639246,-0.019327456859343783,Pre-COVID (2006-2019)
"Sacramento-Roseville-Folsom, CA",2016,16.627367167725378,16640785.0,16.545934881385627,0.08143228633975141,Pre-COVID (2006-2019)
"Sacramento-Roseville-Folsom, CA",2017,16.45188214133259,13962450.0,16.570405942240154,-0.11852380090756398,Pre-COVID (2006-2019)
"Sacramento-Roseville-Folsom, CA",2018,16.151669875735063,10341442.0,16.472754438446227,-0.3210845627111638,Pre-COVID (2006-2019)
"Sacramento-Roseville-Folsom, CA",2019,16.21600689959371,11028649.0,16.09680713667899,0.11919976291472167,Pre-COVID (2006-2019)
"Salt Lake City-Murray, UT",2006,15.904699563386483,8078361.0,16.07673936378123,-0.17203980039474587,Pre-COVID (2006-2019)
"Salt Lake City-Murray, UT",2007,15.88805285449153,7944996.0,16.3922689629491,-0.5042161084575696,Pre-COVID (2006-2019)
"Salt Lake City-Murray, UT",2008,16.130337710230375,10123173.0,16.2364538974726,-0.10611618724222538,Pre-COVID (2006-2019)
"Salt Lake City-Murray, UT",2009,16.373266721712888,12906824.0,16.599193631009122,-0.22592690929623416,Pre-COVID (2006-2019)
